latitutde, longitude, pitch, roll
44.4607625,-93.148963,0.02330072969198227,0.11454018950462341
44.4607625,-93.148963,0.02330072969198227,0.11454018950462341
44.4607625,-93.148963,0.02330072969198227,0.11454018950462341
44.4607667,-93.1489718,0.01051325909793377,0.13300900161266327
44.4607667,-93.1489718,0.01051325909793377,0.13300900161266327
44.4607667,-93.1489718,0.01051325909793377,0.13300900161266327
44.460771,-93.1489811,-0.021351009607315063,0.15675906836986542
44.460771,-93.1489811,-0.021351009607315063,0.15675906836986542
44.460771,-93.1489811,-0.021351009607315063,0.15675906836986542
44.460771,-93.1489811,-0.021351009607315063,0.15675906836986542
44.460771,-93.1489811,-0.021351009607315063,0.15675906836986542
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607751,-93.1489911,-0.03995417430996895,0.17666083574295044
44.4607788,-93.1490021,-0.04369039461016655,0.17563600838184357
44.4607788,-93.1490021,-0.04369039461016655,0.17563600838184357
44.4607788,-93.1490021,-0.04369039461016655,0.17563600838184357
44.4607788,-93.1490021,-0.04369039461016655,0.17563600838184357
44.4607819,-93.1490139,-0.04369039461016655,0.17563600838184357
44.4607819,-93.1490139,-0.04250071942806244,0.15779298543930054
44.4607819,-93.1490139,-0.04250071942806244,0.15779298543930054
44.4607819,-93.1490139,-0.04250071942806244,0.15779298543930054
44.4607819,-93.1490139,-0.04250071942806244,0.15779298543930054
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607849,-93.1490277,-0.03844265639781952,0.1442224383354187
44.4607871,-93.1490411,-0.05488432198762894,0.14132864773273468
44.4607871,-93.1490411,-0.05488432198762894,0.14132864773273468
44.4607871,-93.1490411,-0.05488432198762894,0.14132864773273468
44.4607888,-93.1490549,-0.05488432198762894,0.14132864773273468
44.4607888,-93.1490549,-0.05488432198762894,0.14132864773273468
44.4607888,-93.1490549,-0.05488432198762894,0.14132864773273468
44.4607888,-93.1490549,-0.08621694892644882,0.13303059339523315
44.4607888,-93.1490549,-0.08621694892644882,0.13303059339523315
44.4607888,-93.1490549,-0.08621694892644882,0.13303059339523315
44.4607888,-93.1490549,-0.08621694892644882,0.13303059339523315
44.4607897,-93.1490676,-0.12600183486938477,0.01379536371678114
44.4607897,-93.1490676,-0.12600183486938477,0.01379536371678114
44.4607897,-93.1490676,-0.12600183486938477,0.01379536371678114
44.4607902,-93.1490806,-0.12600183486938477,0.01379536371678114
44.4607902,-93.1490806,-0.12600183486938477,0.01379536371678114
44.4607902,-93.1490806,-0.14683222770690918,-0.10533861815929413
44.4607902,-93.1490806,-0.14683222770690918,-0.10533861815929413
44.4607902,-93.1490806,-0.14683222770690918,-0.10533861815929413
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607907,-93.1490919,-0.12705792486667633,-0.10518819093704224
44.4607914,-93.1491016,-0.09683631360530853,0.052286162972450256
44.4607914,-93.1491016,-0.09683631360530853,0.052286162972450256
44.4607914,-93.1491016,-0.09683631360530853,0.052286162972450256
44.4607914,-93.1491016,-0.09683631360530853,0.052286162972450256
44.4607914,-93.1491016,-0.09683631360530853,0.052286162972450256
44.4607917,-93.1491109,-0.0723349004983902,0.25286564230918884
44.4607917,-93.1491109,-0.0723349004983902,0.25286564230918884
44.4607917,-93.1491109,-0.0723349004983902,0.25286564230918884
44.4607917,-93.1491109,-0.0723349004983902,0.25286564230918884
44.4607907,-93.1491208,-0.07361848652362823,0.24679958820343018
44.4607907,-93.1491208,-0.07361848652362823,0.24679958820343018
44.4607907,-93.1491208,-0.07361848652362823,0.24679958820343018
44.4607907,-93.1491208,-0.07361848652362823,0.24679958820343018
44.4607888,-93.1491314,-0.07361848652362823,0.24679958820343018
44.4607888,-93.1491314,-0.07361848652362823,0.24679958820343018
44.4607888,-93.1491314,-0.08125700056552887,0.19702152907848358
44.4607888,-93.1491314,-0.08125700056552887,0.19702152907848358
44.4607888,-93.1491314,-0.08125700056552887,0.19702152907848358
44.4607888,-93.1491314,-0.08125700056552887,0.19702152907848358
44.4607859,-93.1491425,-0.08342304080724716,0.13678668439388275
44.4607859,-93.1491425,-0.08342304080724716,0.13678668439388275
44.4607859,-93.1491425,-0.08342304080724716,0.13678668439388275
44.4607859,-93.1491425,-0.08342304080724716,0.13678668439388275
44.4607859,-93.1491425,-0.08342304080724716,0.13678668439388275
44.4607822,-93.1491539,-0.10502737015485764,0.013132104650139809
44.4607822,-93.1491539,-0.10502737015485764,0.013132104650139809
44.4607822,-93.1491539,-0.10502737015485764,0.013132104650139809
44.4607822,-93.1491539,-0.10502737015485764,0.013132104650139809
44.4607781,-93.1491658,-0.10502737015485764,0.013132104650139809
44.4607781,-93.1491658,-0.10502737015485764,0.013132104650139809
44.4607781,-93.1491658,-0.11692781746387482,-0.17794738709926605
44.4607781,-93.1491658,-0.11692781746387482,-0.17794738709926605
44.4607781,-93.1491658,-0.11692781746387482,-0.17794738709926605
44.4607781,-93.1491658,-0.11692781746387482,-0.17794738709926605
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607749,-93.1491752,-0.10847104340791702,-0.1754581481218338
44.4607725,-93.1491829,-0.10281696915626526,-0.12764430046081543
44.4607725,-93.1491829,-0.10281696915626526,-0.12764430046081543
44.4607725,-93.1491829,-0.10281696915626526,-0.12764430046081543
44.4607725,-93.1491829,-0.10281696915626526,-0.12764430046081543
44.4607725,-93.1491829,-0.10281696915626526,-0.12764430046081543
44.4607707,-93.1491893,-0.09733273833990097,-0.13189543783664703
44.4607707,-93.1491893,-0.09733273833990097,-0.13189543783664703
44.4607707,-93.1491893,-0.09733273833990097,-0.13189543783664703
44.4607707,-93.1491893,-0.09733273833990097,-0.13189543783664703
44.4607695,-93.1491945,-0.09733273833990097,-0.13189543783664703
44.4607695,-93.1491945,-0.10625970363616943,-0.07601811736822128
44.4607695,-93.1491945,-0.10625970363616943,-0.07601811736822128
44.4607695,-93.1491945,-0.10625970363616943,-0.07601811736822128
44.4607695,-93.1491945,-0.10625970363616943,-0.07601811736822128
44.4607687,-93.1491987,-0.10625970363616943,-0.07601811736822128
44.4607687,-93.1491987,-0.10625970363616943,-0.07601811736822128
44.4607687,-93.1491987,-0.10571824759244919,-0.05171837657690048
44.4607687,-93.1491987,-0.10571824759244919,-0.05171837657690048
44.4607687,-93.1491987,-0.10571824759244919,-0.05171837657690048
44.4607687,-93.1491987,-0.10571824759244919,-0.05171837657690048
44.4607687,-93.1491987,-0.10571824759244919,-0.05171837657690048
44.4607682,-93.1492021,-0.09248152375221252,-0.1838419884443283
44.4607682,-93.1492021,-0.09248152375221252,-0.1838419884443283
44.4607682,-93.1492021,-0.09248152375221252,-0.1838419884443283
44.4607684,-93.1492042,-0.09618217498064041,-0.25852662324905396
44.4607684,-93.1492042,-0.09618217498064041,-0.25852662324905396
44.4607684,-93.1492042,-0.09618217498064041,-0.25852662324905396
44.4607684,-93.1492042,-0.09618217498064041,-0.25852662324905396
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607696,-93.1492046,-0.09624602645635605,-0.20231018960475922
44.4607717,-93.1492038,-0.09581321477890015,-0.16549044847488403
44.4607717,-93.1492038,-0.09581321477890015,-0.16549044847488403
44.4607717,-93.1492038,-0.09581321477890015,-0.16549044847488403
44.4607717,-93.1492038,-0.09581321477890015,-0.16549044847488403
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607744,-93.1492018,-0.09282241016626358,-0.0067145125940442085
44.4607769,-93.1491994,-0.08935857564210892,0.1931305229663849
44.4607769,-93.1491994,-0.08935857564210892,0.1931305229663849
44.4607769,-93.1491994,-0.08935857564210892,0.1931305229663849
44.4607769,-93.1491994,-0.08935857564210892,0.1931305229663849
44.4607784,-93.1491978,-0.08623439073562622,0.18844476342201233
44.4607784,-93.1491978,-0.08623439073562622,0.18844476342201233
44.4607784,-93.1491978,-0.08623439073562622,0.18844476342201233
44.4607784,-93.1491978,-0.08623439073562622,0.18844476342201233
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607787,-93.1491973,-0.07037734240293503,0.10280926525592804
44.4607785,-93.1491973,-0.0012034489773213863,0.0068360804580152035
44.4607785,-93.1491973,-0.0012034489773213863,0.0068360804580152035
44.4607785,-93.1491973,-0.0012034489773213863,0.0068360804580152035
44.4607785,-93.1491973,-0.0012034489773213863,0.0068360804580152035
44.4607785,-93.1491973,-0.0012034489773213863,0.0068360804580152035
44.4607784,-93.1491979,-0.0012034489773213863,0.0068360804580152035
44.4607784,-93.1491979,0.043083228170871735,-0.030205421149730682
44.4607784,-93.1491979,0.043083228170871735,-0.030205421149730682
44.4607784,-93.1491979,0.043083228170871735,-0.030205421149730682
44.4607784,-93.1491979,0.043083228170871735,-0.030205421149730682
44.4607787,-93.1491991,0.031161248683929443,-0.03457392379641533
44.4607787,-93.1491991,0.031161248683929443,-0.03457392379641533
44.4607787,-93.1491991,0.031161248683929443,-0.03457392379641533
44.4607787,-93.1491991,0.031161248683929443,-0.03457392379641533
44.4607787,-93.1491991,0.031161248683929443,-0.03457392379641533
44.4607795,-93.1492006,0.14121979475021362,-0.003521268256008625
44.4607795,-93.1492006,0.14121979475021362,-0.003521268256008625
44.4607795,-93.1492006,0.14121979475021362,-0.003521268256008625
44.4607795,-93.1492006,0.14121979475021362,-0.003521268256008625
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.460781,-93.1492031,0.1556636393070221,0.020770572125911713
44.4607832,-93.149207,0.02906106784939766,0.007977094501256943
44.4607832,-93.149207,0.02906106784939766,0.007977094501256943
44.4607832,-93.149207,0.02906106784939766,0.007977094501256943
44.4607856,-93.1492111,0.02906106784939766,0.007977094501256943
44.4607856,-93.1492111,0.02906106784939766,0.007977094501256943
44.4607856,-93.1492111,-0.16120916604995728,-0.015417938120663166
44.4607856,-93.1492111,-0.16120916604995728,-0.015417938120663166
44.4607856,-93.1492111,-0.16120916604995728,-0.015417938120663166
44.4607856,-93.1492111,-0.16120916604995728,-0.015417938120663166
44.4607876,-93.1492142,-0.2330339550971985,0.05205255746841431
44.4607876,-93.1492142,-0.2330339550971985,0.05205255746841431
44.4607876,-93.1492142,-0.2330339550971985,0.05205255746841431
44.4607876,-93.1492142,-0.2330339550971985,0.05205255746841431
44.4607876,-93.1492142,-0.2330339550971985,0.05205255746841431
44.4607887,-93.1492162,-0.18949013948440552,0.25771021842956543
44.4607887,-93.1492162,-0.18949013948440552,0.25771021842956543
44.4607887,-93.1492162,-0.18949013948440552,0.25771021842956543
44.4607887,-93.1492162,-0.18949013948440552,0.25771021842956543
44.4607887,-93.1492162,-0.18949013948440552,0.25771021842956543
44.4607879,-93.1492185,-0.18949013948440552,0.25771021842956543
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607879,-93.1492185,-0.0749024972319603,0.2950628101825714
44.4607856,-93.1492219,0.0006265677511692047,0.2278214544057846
44.4607856,-93.1492219,0.0006265677511692047,0.2278214544057846
44.4607856,-93.1492219,0.0006265677511692047,0.2278214544057846
44.4607825,-93.1492265,0.003671422600746155,0.1598949283361435
44.4607825,-93.1492265,0.003671422600746155,0.1598949283361435
44.4607825,-93.1492265,0.003671422600746155,0.1598949283361435
44.4607825,-93.1492265,0.003671422600746155,0.1598949283361435
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.460779,-93.1492322,-0.02088138274848461,-0.036197517067193985
44.4607757,-93.1492379,-0.05090202018618584,-0.31305283308029175
44.4607757,-93.1492379,-0.05090202018618584,-0.31305283308029175
44.4607739,-93.1492419,-0.05090202018618584,-0.31305283308029175
44.4607739,-93.1492419,-0.05090202018618584,-0.31305283308029175
44.4607739,-93.1492419,-0.07815323024988174,-0.34747597575187683
44.4607739,-93.1492419,-0.07815323024988174,-0.34747597575187683
44.4607739,-93.1492419,-0.07815323024988174,-0.34747597575187683
44.4607739,-93.1492419,-0.07815323024988174,-0.34747597575187683
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607736,-93.1492437,-0.07335712015628815,-0.329410582780838
44.4607746,-93.1492433,-0.06516942381858826,-0.260893315076828
44.4607746,-93.1492433,-0.06516942381858826,-0.260893315076828
44.4607746,-93.1492433,-0.06516942381858826,-0.260893315076828
44.4607746,-93.1492433,-0.06516942381858826,-0.260893315076828
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607768,-93.1492411,-0.051761917769908905,-0.16691939532756805
44.4607798,-93.1492376,-0.030485404655337334,-0.07238281518220901
44.4607798,-93.1492376,-0.030485404655337334,-0.07238281518220901
44.4607798,-93.1492376,-0.030485404655337334,-0.07238281518220901
44.4607798,-93.1492376,-0.030485404655337334,-0.07238281518220901
44.4607832,-93.1492339,-0.030485404655337334,-0.07238281518220901
44.4607832,-93.1492339,-0.018917609006166458,0.133257195353508
44.4607832,-93.1492339,-0.018917609006166458,0.133257195353508
44.4607832,-93.1492339,-0.018917609006166458,0.133257195353508
44.4607832,-93.1492339,-0.018917609006166458,0.133257195353508
44.4607832,-93.1492339,-0.018917609006166458,0.133257195353508
44.4607862,-93.1492308,-0.04253228381276131,0.21326673030853271
44.4607862,-93.1492308,-0.04253228381276131,0.21326673030853271
